1208.130005,1212.015015,1202.521973,1072100,1204.930054
1204,1220,1192.619995,1471900,1204.410034
1195.150024,1210,1194.579956,1260100,1206
1203.410034,1222.599976,1202.199951,1307000,1220.170044
1224.300049,1241.859985,1223.02002,1725900,1234.25
1231.349976,1240.880005,1227.01001,1301400,1239.560059
1229.52002,1239.560059,1225.609985,1053300,1231.300049
1230.400024,1235,1223.689941,955100,1229.150024
1227.51001,1235.609985,1216.530029,1135100,1232.410034
1232.060059,1244.439941,1232.02002,996000,1238.709961
1233.119995,1243.319946,1223.079956,2270000,1229.930054
1226,1239.089966,1224.170044,1062400,1234.030029
1240,1246.73999,1210.680054,1583200,1218.76001
1215.819946,1248.300049,1210.089966,1453000,1246.52002
1241.959961,1245,1232.267944,1538000,1241.390015
1243.01001,1244.02002,1214.449951,1353900,1225.089966
1220.969971,1226,1212.300049,1404100,1219
1219,1231.22998,1203.579956,1273500,1205.099976
1196.97998,1196.97998,1171.290039,1615100,1176.630005
1180,1189.060059,1162.430054,1621200,1187.829956
1191.890015,1211.439941,1189.170044,1162400,1209
1204.400024,1218.203979,1203.75,842900,1207.680054
1197.589966,1206.079956,1189.01001,1039300,1189.130005
1199.349976,1208.349976,1197.630005,867700,1202.310059
1198.579956,1215,1197.339966,846600,1208.670044
1222.209961,1228.390015,1213.73999,1272700,1215.449951
1212.339966,1226.329956,1211.76001,867500,1217.140015
1220.400024,1247.329956,1220.400024,1381700,1243.01001
1241.170044,1254.73999,1238.449951,1094600,1243.640015
1250.930054,1263.324951,1249.939941,952400,1253.069946
1253.459961,1258.890015,1241.079956,1352800,1245.48999
1252.26001,1254.629028,1240.599976,1027200,1246.150024
1247.849976,1250.599976,1241.380005,1023800,1242.800049
1242.359985,1259.890015,1242.359985,911500,1259.130005
1260.900024,1264,1253.714966,1028100,1260.98999
1251.030029,1269.599976,1250.01001,1213100,1265.130005
1275.449951,1299.310059,1272.540039,2613200,1290
1276.22998,1281.589966,1257.212036,1886400,1262.619995
1252.969971,1269.359985,1252,1408900,1261.290039
1261.280029,1267.670044,1250.843018,1455700,1260.109985
1265,1274.619995,1260.5,1670100,1273.73999
1276.449951,1294.130005,1276.35498,1501000,1291.369995
1292.890015,1298.930054,1291.229004,1282700,1292.030029
1289.459961,1293.72998,1282.5,1152700,1291.800049
1294.280029,1323.73999,1294.244995,2030000,1308.859985
1305.280029,1318,1304.36499,1251400,1311.369995
